Time,Subject,Behavior,Day,Media total length,Condition,Song,Period
1651.302,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1652.068,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1652.334,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1652.602,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1654.135,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1655.9,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1656.17,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1656.434,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1657.704,UNB3_16_3,Wall,1,2582.2,NOGO,C,During
1658.202,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1660.265,UNB3_16_3,Poke,1,2582.2,NOGO,C,During
1661.265,UNB3_16_3,Poke,1,2582.2,NOGO,C,During
1661.797,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1662.036,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1662.565,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1670.47,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1681.703,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1691.935,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1696.265,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1700.602,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1703.667,UNB3_16_3,Poke,1,2582.2,NOGO,C,During
1704.962,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1713.391,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1721.034,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1726.162,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1728.704,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1729.466,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1730.234,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1730.499,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1730.999,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1732.293,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1733.06,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1733.3,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1733.804,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1734.333,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1735.335,UNB3_16_3,Preen,1,2582.2,NOGO,C,During
1736.37,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1737.134,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1737.402,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1737.636,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1739.934,UNB3_16_3,Preen,1,2582.2,NOGO,C,During
1740.467,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1740.966,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1741.465,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1742.236,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1742.765,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1742.765,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1745.063,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1745.063,UNB3_16_3,Preen,1,2582.2,NOGO,C,During
1745.832,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1746.597,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1747.865,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1748.897,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1749.133,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1749.642,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1751.173,UNB3_16_3,Wall,1,2582.2,NOGO,C,During
1751.437,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1752.199,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1752.705,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1752.968,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1755.533,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1755.769,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1756.035,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1758.066,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1758.334,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1758.599,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1759.365,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1760.901,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1761.134,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1761.4,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1762.668,UNB3_16_3,Wall,1,2582.2,NOGO,C,During
1762.934,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1764.469,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1765.236,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1766.263,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1766.766,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1767.03,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1767.537,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1768.564,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1769.068,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1769.57,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1770.095,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1770.603,UNB3_16_3,Wall,1,2582.2,NOGO,C,During
1772.632,UNB3_16_3,Poke,1,2582.2,NOGO,C,During
1773.4,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1773.668,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1773.668,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1775.202,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1775.458,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1776.202,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1776.467,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1776.733,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1778.769,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1779.799,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1780.303,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1780.8,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1781.837,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1782.1,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1782.334,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1783.101,UNB3_16_3,Wall,1,2582.2,NOGO,C,During
1783.367,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1784.137,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1785.399,UNB3_16_3,Poke,1,2582.2,NOGO,C,During
1786.437,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1786.699,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1786.933,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1790.77,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1791.8,UNB3_16_3,Poke,1,2582.2,NOGO,C,During
1792.039,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1792.569,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1793.594,UNB3_16_3,Wall,1,2582.2,NOGO,C,During
1794.338,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1795.367,UNB3_16_3,Poke,1,2582.2,NOGO,C,During
1796.901,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1797.165,UNB3_16_3,Hop,1,2582.2,NOGO,C,During
1797.668,UNB3_16_3,Scoot,1,2582.2,NOGO,C,During
1803.301,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1805.834,UNB3_16_3,Call,1,2582.2,NOGO,C,During
1810.196,UNB3_16_3,Puff,1,2582.2,NOGO,C,Remainder
1810.433,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1810.702,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1811.199,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1811.469,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1811.469,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1812.232,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1812.734,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1813.24,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1813.501,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1814.535,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1815.032,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1815.301,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1815.538,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1816.303,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1817.838,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1819.133,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1819.9,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1820.404,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1820.901,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1821.668,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1821.936,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1822.201,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1822.967,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1823.201,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1826.032,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
1827.032,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1827.301,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1828.068,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1829.601,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1829.836,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1830.097,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1832.899,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1833.14,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1834.672,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1834.672,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
1835.202,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1835.702,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1837.233,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1837.503,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1838.267,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1839.802,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
1840.567,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1840.8,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1841.332,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1842.867,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1843.365,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1843.634,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1844.398,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1844.636,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1846.166,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
1847.465,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1847.701,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1848.231,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1852.041,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1852.302,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1852.569,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1854.339,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1854.6,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1856.402,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1856.638,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1857.403,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1859.465,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1859.701,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1859.965,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1860.733,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1861.5,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1862,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1862.266,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1863.299,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1865.069,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1865.833,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1868.401,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1868.901,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1869.166,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1870.703,UNB3_16_3,Puff,1,2582.2,NOGO,C,Remainder
1870.963,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1871.729,UNB3_16_3,Preen,1,2582.2,NOGO,C,Remainder
1871.968,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1872.495,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1872.735,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1873.767,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1874.266,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1876.835,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1877.072,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1879.368,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1879.636,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1880.668,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1883.466,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1883.732,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1884.499,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1885.501,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1887.032,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1887.566,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1887.799,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1888.331,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1893.436,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1894.699,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1895.732,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1896.5,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1896.999,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1897.268,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1897.769,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1898.536,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1898.799,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1899.566,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1899.802,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1900.07,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1900.333,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1900.57,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1903.132,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1903.899,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1904.167,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1904.399,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1904.934,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1906.203,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1909.268,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1909.765,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1910.032,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1910.532,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1911.807,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1912.596,UNB3_16_3,Preen,1,2582.2,NOGO,C,Remainder
1913.342,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1913.867,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1914.129,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1914.366,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1915.903,UNB3_16_3,Preen,1,2582.2,NOGO,C,Remainder
1916.665,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1916.932,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1917.173,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1917.699,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1918.703,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1919.469,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1920.236,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1921.266,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1922.302,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1922.537,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1923.568,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1924.069,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1924.335,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1924.6,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1925.866,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1926.135,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1926.633,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1927.136,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1927.667,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1927.904,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1928.932,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1929.699,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1931.498,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1932.5,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1933.031,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1933.532,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1933.775,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1934.541,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1935.304,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1935.832,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1937.365,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1937.603,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1939.139,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1939.903,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1940.433,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1940.671,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1941.437,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1941.702,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1943.502,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
1944.266,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1944.501,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1945.035,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1945.801,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1946.036,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1946.299,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1947.57,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1949.631,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1950.635,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1950.903,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1951.401,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1951.932,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1952.432,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1952.934,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1953.2,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1953.443,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1955.742,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1956.003,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1956.265,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1958.803,UNB3_16_3,Feed,1,2582.2,NOGO,C,Remainder
1959.334,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1959.832,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1960.101,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1960.866,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1961.365,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1961.871,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1962.136,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1962.402,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1962.902,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1965.2,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1965.836,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1966.839,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1967.366,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1967.606,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1967.867,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1968.902,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
1969.137,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1970.168,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
1970.932,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1971.966,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
1972.203,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1972.468,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
1973.499,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
1982.936,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1986.267,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1992.135,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
1999.8,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2032.952,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2045.994,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2051.604,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2059.27,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2074.07,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2080.465,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2083.535,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2091.969,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2095.532,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2099.87,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2100.904,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2101.166,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2101.404,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2102.435,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2102.936,UNB3_16_3,Preen,1,2582.2,NOGO,C,Remainder
2103.703,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2103.968,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2104.47,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2104.732,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2105.502,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2105.764,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2105.999,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2106.267,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2106.529,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2107.296,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2108.565,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2108.805,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2109.066,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2109.594,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2110.103,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2110.604,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2110.865,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2111.633,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2112.403,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2112.658,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2114.17,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2115.703,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2115.969,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2116.736,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2116.999,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2117.501,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2118.266,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2119.8,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2119.8,UNB3_16_3,Poke,1,2582.2,NOGO,C,Remainder
2120.304,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2120.832,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2123.133,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2123.37,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2124.4,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
2124.665,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2126.437,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2126.701,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2127.201,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
2127.97,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2128.234,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2128.495,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2129.262,UNB3_16_3,Wall,1,2582.2,NOGO,C,Remainder
2131.8,UNB3_16_3,Call,1,2582.2,NOGO,C,Remainder
2132.065,UNB3_16_3,Hop,1,2582.2,NOGO,C,Remainder
2132.567,UNB3_16_3,Scoot,1,2582.2,NOGO,C,Remainder
